26268:2025-10-23 17:04:41,409 - core.position_manager - INFO - Trailing stop activated for MLNUSDT
262745:2025-10-23 18:54:24,482 - protection.trailing_stop - INFO - ✅ BBUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.11865000, current_stop=0.12102300, update_count=0
262747:2025-10-23 18:54:24,482 - protection.trailing_stop - INFO - ✅ SUNUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.02316700, current_stop=0.02357526, update_count=0
262749:2025-10-23 18:54:24,483 - protection.trailing_stop - INFO - ✅ SFPUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.37220000, current_stop=0.37954200, update_count=0
262751:2025-10-23 18:54:24,483 - protection.trailing_stop - INFO - ✅ AVAXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=19.41100000, current_stop=19.79616000, update_count=0
262753:2025-10-23 18:54:24,484 - protection.trailing_stop - INFO - ✅ ASRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=1.47800000, current_stop=1.50756000, update_count=0
262755:2025-10-23 18:54:24,484 - protection.trailing_stop - INFO - ✅ FLUIDUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=4.46600000, current_stop=4.55532000, update_count=0
262757:2025-10-23 18:54:24,484 - protection.trailing_stop - INFO - ✅ USUALUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03073000, current_stop=0.03133440, update_count=0
262759:2025-10-23 18:54:24,485 - protection.trailing_stop - INFO - ✅ KNCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.30720000, current_stop=0.31273200, update_count=0
262761:2025-10-23 18:54:24,485 - protection.trailing_stop - INFO - ✅ ENAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.46500000, current_stop=0.47338200, update_count=0
262763:2025-10-23 18:54:24,486 - protection.trailing_stop - INFO - ✅ HIVEUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.13567000, lowest_price=N/A, current_stop=0.13334860, update_count=0
262765:2025-10-23 18:54:24,487 - protection.trailing_stop - INFO - ✅ ETHBTCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03372500, current_stop=None, update_count=0
262767:2025-10-23 18:54:24,487 - protection.trailing_stop - INFO - ✅ GIGAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01523000, current_stop=None, update_count=0
262769:2025-10-23 18:54:24,487 - protection.trailing_stop - INFO - ✅ BSUUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.10068000, current_stop=None, update_count=0
262771:2025-10-23 18:54:24,488 - protection.trailing_stop - INFO - ✅ HNTUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=1.75154900, lowest_price=N/A, current_stop=None, update_count=0
262773:2025-10-23 18:54:24,488 - protection.trailing_stop - INFO - ✅ RADUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.40413000, current_stop=None, update_count=0
262775:2025-10-23 18:54:24,489 - protection.trailing_stop - INFO - ✅ XDCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.06000000, current_stop=None, update_count=0
279103:2025-10-23 20:50:14,973 - protection.trailing_stop - INFO - SmartTrailingStopManager initialized with config: TrailingStopConfig(activation_percent=Decimal('1.5'), callback_percent=Decimal('0.5'), use_atr=False, atr_multiplier=Decimal('2.0'), step_activation=False, activation_steps=[{'profit': 1.0, 'distance': 0.5}, {'profit': 2.0, 'distance': 0.3}, {'profit': 3.0, 'distance': 0.2}], breakeven_at=None, time_based_activation=False, min_position_age_minutes=10, accelerate_on_momentum=False, momentum_threshold=Decimal('0.1'))
279104:2025-10-23 20:50:14,973 - protection.trailing_stop - INFO - SmartTrailingStopManager initialized with config: TrailingStopConfig(activation_percent=Decimal('1.5'), callback_percent=Decimal('0.5'), use_atr=False, atr_multiplier=Decimal('2.0'), step_activation=False, activation_steps=[{'profit': 1.0, 'distance': 0.5}, {'profit': 2.0, 'distance': 0.3}, {'profit': 3.0, 'distance': 0.2}], breakeven_at=None, time_based_activation=False, min_position_age_minutes=10, accelerate_on_momentum=False, momentum_threshold=Decimal('0.1'))
279889:2025-10-23 20:50:49,894 - protection.trailing_stop - INFO - ✅ ZRCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01509000, current_stop=0.01536120, update_count=0
279891:2025-10-23 20:50:49,894 - protection.trailing_stop - INFO - ✅ CROSSUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.12104000, current_stop=0.12339960, update_count=0
279893:2025-10-23 20:50:49,895 - protection.trailing_stop - INFO - ✅ ENJUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04353000, current_stop=0.04440060, update_count=0
279895:2025-10-23 20:50:49,896 - protection.trailing_stop - INFO - ✅ IDEXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01924000, current_stop=None, update_count=0
279897:2025-10-23 20:50:49,897 - protection.trailing_stop - INFO - ✅ SOSOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.61410000, lowest_price=N/A, current_stop=None, update_count=0
279899:2025-10-23 20:50:49,897 - protection.trailing_stop - INFO - ✅ DODOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04140000, current_stop=None, update_count=0
279901:2025-10-23 20:50:49,898 - protection.trailing_stop - INFO - ✅ DOGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.00144800, lowest_price=N/A, current_stop=None, update_count=0
279903:2025-10-23 20:50:49,899 - protection.trailing_stop - INFO - ✅ PYRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.85060000, current_stop=None, update_count=0
279905:2025-10-23 20:50:49,899 - protection.trailing_stop - INFO - ✅ AIOZUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.31380000, lowest_price=N/A, current_stop=None, update_count=0
279907:2025-10-23 20:50:49,900 - protection.trailing_stop - INFO - ✅ SHIB1000USDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.00581800, lowest_price=N/A, current_stop=None, update_count=0
279909:2025-10-23 20:50:49,901 - protection.trailing_stop - INFO - ✅ OKBUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=155.72000000, lowest_price=N/A, current_stop=None, update_count=0
279911:2025-10-23 20:50:49,901 - protection.trailing_stop - INFO - ✅ AGIUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04614000, current_stop=None, update_count=0
279913:2025-10-23 20:50:49,902 - protection.trailing_stop - INFO - ✅ BOBAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.08299000, current_stop=None, update_count=0
279915:2025-10-23 20:50:49,903 - protection.trailing_stop - INFO - ✅ SAROSUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.17598000, current_stop=0.18058845, update_count=0
279917:2025-10-23 20:50:49,903 - protection.trailing_stop - INFO - ✅ PRCLUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.03884000, lowest_price=N/A, current_stop=None, update_count=0
279919:2025-10-23 20:50:49,904 - protection.trailing_stop - INFO - ✅ POLYXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.08549000, current_stop=0.08719317, update_count=0
279921:2025-10-23 20:50:49,904 - protection.trailing_stop - INFO - ✅ MAVUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03823000, current_stop=0.03889260, update_count=0
279923:2025-10-23 20:50:49,905 - protection.trailing_stop - INFO - ✅ ASTRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01730800, current_stop=0.01765008, update_count=0
279925:2025-10-23 20:50:49,906 - protection.trailing_stop - INFO - ✅ WOOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04049000, current_stop=0.04128960, update_count=0
279927:2025-10-23 20:50:49,906 - protection.trailing_stop - INFO - ✅ ICNTUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.23480000, current_stop=0.23939400, update_count=0
279929:2025-10-23 20:50:49,907 - protection.trailing_stop - INFO - ✅ FORTHUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.14400000, current_stop=2.18178000, update_count=0
279931:2025-10-23 20:50:49,908 - protection.trailing_stop - INFO - ✅ THETAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.55430000, current_stop=0.56528400, update_count=0
279933:2025-10-23 20:50:49,908 - protection.trailing_stop - INFO - ✅ XVGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.00556150, current_stop=0.00567079, update_count=0
279935:2025-10-23 20:50:49,909 - protection.trailing_stop - INFO - ✅ CELOUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.24705000, current_stop=0.24828525, update_count=0
279937:2025-10-23 20:50:49,909 - protection.trailing_stop - INFO - ✅ CARVUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.14840000, current_stop=0.15096000, update_count=0
279939:2025-10-23 20:50:49,910 - protection.trailing_stop - INFO - ✅ KASUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.05107000, current_stop=0.05194860, update_count=0
279941:2025-10-23 20:50:49,910 - protection.trailing_stop - INFO - ✅ OGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=17.90700000, current_stop=18.14988000, update_count=0
279943:2025-10-23 20:50:49,911 - protection.trailing_stop - INFO - ✅ VELODROMEUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=999999.00000000, lowest_price=N/A, current_stop=994999.00500000, update_count=0
279945:2025-10-23 20:50:49,912 - protection.trailing_stop - INFO - ✅ IOTXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01161000, current_stop=0.01184220, update_count=0
279947:2025-10-23 20:50:49,912 - protection.trailing_stop - INFO - ✅ LINKUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=17.25700000, current_stop=17.53482000, update_count=0
279949:2025-10-23 20:50:49,913 - protection.trailing_stop - INFO - ✅ TRXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.32168000, current_stop=0.32765460, update_count=0
279951:2025-10-23 20:50:49,913 - protection.trailing_stop - INFO - ✅ TONUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.10960000, current_stop=2.15179200, update_count=0
279953:2025-10-23 20:50:49,914 - protection.trailing_stop - INFO - ✅ SUNUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.02316700, current_stop=0.02357526, update_count=0
279955:2025-10-23 20:50:49,914 - protection.trailing_stop - INFO - ✅ AVAXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=19.41100000, current_stop=19.79616000, update_count=0
279957:2025-10-23 20:50:49,915 - protection.trailing_stop - INFO - ✅ ASRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=1.47800000, current_stop=1.50756000, update_count=0
279959:2025-10-23 20:50:49,915 - protection.trailing_stop - INFO - ✅ KNCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.30720000, current_stop=0.31273200, update_count=0
279961:2025-10-23 20:50:49,915 - protection.trailing_stop - INFO - ✅ ENAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.46500000, current_stop=0.47338200, update_count=0
279963:2025-10-23 20:50:49,916 - protection.trailing_stop - INFO - ✅ HIVEUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.13567000, lowest_price=N/A, current_stop=0.13334860, update_count=0
279965:2025-10-23 20:50:49,916 - protection.trailing_stop - INFO - ✅ ETHBTCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03372500, current_stop=None, update_count=0
279967:2025-10-23 20:50:49,917 - protection.trailing_stop - INFO - ✅ GIGAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01523000, current_stop=None, update_count=0
279969:2025-10-23 20:50:49,917 - protection.trailing_stop - INFO - ✅ BSUUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.10068000, current_stop=None, update_count=0
279971:2025-10-23 20:50:49,918 - protection.trailing_stop - INFO - ✅ HNTUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=1.75154900, lowest_price=N/A, current_stop=None, update_count=0
279973:2025-10-23 20:50:49,918 - protection.trailing_stop - INFO - ✅ RADUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.40413000, current_stop=None, update_count=0
279975:2025-10-23 20:50:49,918 - protection.trailing_stop - INFO - ✅ XDCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.06000000, current_stop=None, update_count=0
280389:2025-10-23 20:51:05,052 - core.position_manager - INFO - Trailing stop activated for HIVEUSDT
280418:2025-10-23 20:51:06,508 - core.position_manager - INFO - Trailing stop activated for TRXUSDT
280538:2025-10-23 20:51:08,120 - core.position_manager - INFO - Trailing stop activated for ICNTUSDT
285090:2025-10-23 21:17:43,812 - protection.trailing_stop - INFO - SmartTrailingStopManager initialized with config: TrailingStopConfig(activation_percent=Decimal('1.5'), callback_percent=Decimal('0.5'), use_atr=False, atr_multiplier=Decimal('2.0'), step_activation=False, activation_steps=[{'profit': 1.0, 'distance': 0.5}, {'profit': 2.0, 'distance': 0.3}, {'profit': 3.0, 'distance': 0.2}], breakeven_at=None, time_based_activation=False, min_position_age_minutes=10, accelerate_on_momentum=False, momentum_threshold=Decimal('0.1'))
285091:2025-10-23 21:17:43,812 - protection.trailing_stop - INFO - SmartTrailingStopManager initialized with config: TrailingStopConfig(activation_percent=Decimal('1.5'), callback_percent=Decimal('0.5'), use_atr=False, atr_multiplier=Decimal('2.0'), step_activation=False, activation_steps=[{'profit': 1.0, 'distance': 0.5}, {'profit': 2.0, 'distance': 0.3}, {'profit': 3.0, 'distance': 0.2}], breakeven_at=None, time_based_activation=False, min_position_age_minutes=10, accelerate_on_momentum=False, momentum_threshold=Decimal('0.1'))
285689:2025-10-23 21:18:14,395 - protection.trailing_stop - INFO - ✅ CROSSUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.12104000, current_stop=0.12339960, update_count=0
285691:2025-10-23 21:18:14,396 - protection.trailing_stop - INFO - ✅ IDEXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01924000, current_stop=None, update_count=0
285693:2025-10-23 21:18:14,396 - protection.trailing_stop - INFO - ✅ SOSOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.61410000, lowest_price=N/A, current_stop=None, update_count=0
285695:2025-10-23 21:18:14,397 - protection.trailing_stop - INFO - ✅ DODOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04140000, current_stop=None, update_count=0
285697:2025-10-23 21:18:14,398 - protection.trailing_stop - INFO - ✅ DOGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.00144800, lowest_price=N/A, current_stop=None, update_count=0
285699:2025-10-23 21:18:14,398 - protection.trailing_stop - INFO - ✅ PYRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.85060000, current_stop=None, update_count=0
285701:2025-10-23 21:18:14,399 - protection.trailing_stop - INFO - ✅ AIOZUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.31380000, lowest_price=N/A, current_stop=None, update_count=0
285703:2025-10-23 21:18:14,400 - protection.trailing_stop - INFO - ✅ SHIB1000USDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.00581800, lowest_price=N/A, current_stop=None, update_count=0
285705:2025-10-23 21:18:14,401 - protection.trailing_stop - INFO - ✅ OKBUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=155.72000000, lowest_price=N/A, current_stop=None, update_count=0
285707:2025-10-23 21:18:14,401 - protection.trailing_stop - INFO - ✅ AGIUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04614000, current_stop=None, update_count=0
285709:2025-10-23 21:18:14,402 - protection.trailing_stop - INFO - ✅ BOBAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.08299000, current_stop=None, update_count=0
285711:2025-10-23 21:18:14,403 - protection.trailing_stop - INFO - ✅ SAROSUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.17598000, current_stop=0.18058845, update_count=0
285713:2025-10-23 21:18:14,403 - protection.trailing_stop - INFO - ✅ PRCLUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.03884000, lowest_price=N/A, current_stop=None, update_count=0
285715:2025-10-23 21:18:14,404 - protection.trailing_stop - INFO - ✅ POLYXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.08549000, current_stop=0.08719317, update_count=0
285717:2025-10-23 21:18:14,404 - protection.trailing_stop - INFO - ✅ MAVUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03823000, current_stop=0.03889260, update_count=0
285719:2025-10-23 21:18:14,405 - protection.trailing_stop - INFO - ✅ ASTRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01730800, current_stop=0.01765008, update_count=0
285721:2025-10-23 21:18:14,405 - protection.trailing_stop - INFO - ✅ WOOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04049000, current_stop=0.04128960, update_count=0
285723:2025-10-23 21:18:14,405 - protection.trailing_stop - INFO - ✅ FORTHUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.14400000, current_stop=2.18178000, update_count=0
285725:2025-10-23 21:18:14,406 - protection.trailing_stop - INFO - ✅ THETAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.55430000, current_stop=0.56528400, update_count=0
285727:2025-10-23 21:18:14,406 - protection.trailing_stop - INFO - ✅ XVGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.00556150, current_stop=0.00567079, update_count=0
285729:2025-10-23 21:18:14,407 - protection.trailing_stop - INFO - ✅ CELOUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.24705000, current_stop=0.24828525, update_count=0
285731:2025-10-23 21:18:14,407 - protection.trailing_stop - INFO - ✅ CARVUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.14840000, current_stop=0.15096000, update_count=0
285733:2025-10-23 21:18:14,408 - protection.trailing_stop - INFO - ✅ OGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=17.90700000, current_stop=18.14988000, update_count=0
285735:2025-10-23 21:18:14,408 - protection.trailing_stop - INFO - ✅ IOTXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01161000, current_stop=0.01184220, update_count=0
285737:2025-10-23 21:18:14,409 - protection.trailing_stop - INFO - ✅ TRXUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.31330000, current_stop=0.31494690, update_count=0
285739:2025-10-23 21:18:14,409 - protection.trailing_stop - INFO - ✅ TONUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.10960000, current_stop=2.15179200, update_count=0
285741:2025-10-23 21:18:14,409 - protection.trailing_stop - INFO - ✅ SUNUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.02316700, current_stop=0.02357526, update_count=0
285743:2025-10-23 21:18:14,410 - protection.trailing_stop - INFO - ✅ AVAXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=19.41100000, current_stop=19.79616000, update_count=0
285745:2025-10-23 21:18:14,410 - protection.trailing_stop - INFO - ✅ ASRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=1.47800000, current_stop=1.50756000, update_count=0
285747:2025-10-23 21:18:14,411 - protection.trailing_stop - INFO - ✅ KNCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.30720000, current_stop=0.31273200, update_count=0
285749:2025-10-23 21:18:14,411 - protection.trailing_stop - INFO - ✅ ENAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.46500000, current_stop=0.47338200, update_count=0
285751:2025-10-23 21:18:14,412 - protection.trailing_stop - INFO - ✅ ETHBTCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03372500, current_stop=None, update_count=0
285753:2025-10-23 21:18:14,412 - protection.trailing_stop - INFO - ✅ GIGAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01523000, current_stop=None, update_count=0
285755:2025-10-23 21:18:14,413 - protection.trailing_stop - INFO - ✅ BSUUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.10068000, current_stop=None, update_count=0
285757:2025-10-23 21:18:14,413 - protection.trailing_stop - INFO - ✅ HNTUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=1.75154900, lowest_price=N/A, current_stop=None, update_count=0
285759:2025-10-23 21:18:14,413 - protection.trailing_stop - INFO - ✅ RADUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=2.40413000, current_stop=None, update_count=0
285761:2025-10-23 21:18:14,414 - protection.trailing_stop - INFO - ✅ XDCUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.06000000, current_stop=None, update_count=0
289372:2025-10-23 21:20:57,076 - protection.trailing_stop - INFO - 🗑️  QUSDT: Canceling Protection Manager SL (order_id=9866391, stopPrice=0.0335060) before TS activation
291625:2025-10-23 22:30:03,926 - protection.trailing_stop - INFO - SmartTrailingStopManager initialized with config: TrailingStopConfig(activation_percent=Decimal('1.5'), callback_percent=Decimal('0.5'), use_atr=False, atr_multiplier=Decimal('2.0'), step_activation=False, activation_steps=[{'profit': 1.0, 'distance': 0.5}, {'profit': 2.0, 'distance': 0.3}, {'profit': 3.0, 'distance': 0.2}], breakeven_at=None, time_based_activation=False, min_position_age_minutes=10, accelerate_on_momentum=False, momentum_threshold=Decimal('0.1'))
291626:2025-10-23 22:30:03,926 - protection.trailing_stop - INFO - SmartTrailingStopManager initialized with config: TrailingStopConfig(activation_percent=Decimal('1.5'), callback_percent=Decimal('0.5'), use_atr=False, atr_multiplier=Decimal('2.0'), step_activation=False, activation_steps=[{'profit': 1.0, 'distance': 0.5}, {'profit': 2.0, 'distance': 0.3}, {'profit': 3.0, 'distance': 0.2}], breakeven_at=None, time_based_activation=False, min_position_age_minutes=10, accelerate_on_momentum=False, momentum_threshold=Decimal('0.1'))
292156:2025-10-23 22:30:28,857 - protection.trailing_stop - INFO - ✅ QUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.03293900, current_stop=0.03350598, update_count=0
292158:2025-10-23 22:30:28,858 - protection.trailing_stop - INFO - ✅ CROSSUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.12104000, current_stop=0.12339960, update_count=0
292160:2025-10-23 22:30:28,859 - protection.trailing_stop - INFO - ✅ IDEXUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01924000, current_stop=None, update_count=0
292162:2025-10-23 22:30:28,860 - protection.trailing_stop - INFO - ✅ SOSOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.61410000, lowest_price=N/A, current_stop=None, update_count=0
292164:2025-10-23 22:30:28,861 - protection.trailing_stop - INFO - ✅ DODOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04140000, current_stop=None, update_count=0
292166:2025-10-23 22:30:28,861 - protection.trailing_stop - INFO - ✅ DOGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.00144800, lowest_price=N/A, current_stop=None, update_count=0
292168:2025-10-23 22:30:28,862 - protection.trailing_stop - INFO - ✅ PYRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.85060000, current_stop=None, update_count=0
292170:2025-10-23 22:30:28,862 - protection.trailing_stop - INFO - ✅ AIOZUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.31380000, lowest_price=N/A, current_stop=None, update_count=0
292172:2025-10-23 22:30:28,863 - protection.trailing_stop - INFO - ✅ SHIB1000USDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.00581800, lowest_price=N/A, current_stop=None, update_count=0
292174:2025-10-23 22:30:28,864 - protection.trailing_stop - INFO - ✅ OKBUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=155.72000000, lowest_price=N/A, current_stop=None, update_count=0
292176:2025-10-23 22:30:28,865 - protection.trailing_stop - INFO - ✅ AGIUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04614000, current_stop=None, update_count=0
292178:2025-10-23 22:30:28,865 - protection.trailing_stop - INFO - ✅ BOBAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.08299000, current_stop=None, update_count=0
292180:2025-10-23 22:30:28,866 - protection.trailing_stop - INFO - ✅ SAROSUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.17598000, current_stop=0.18058845, update_count=0
292182:2025-10-23 22:30:28,867 - protection.trailing_stop - INFO - ✅ PRCLUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=0.03884000, lowest_price=N/A, current_stop=None, update_count=0
292184:2025-10-23 22:30:28,868 - protection.trailing_stop - INFO - ✅ ASTRUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.01730800, current_stop=0.01765008, update_count=0
292186:2025-10-23 22:30:28,869 - protection.trailing_stop - INFO - ✅ WOOUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.04049000, current_stop=0.04128960, update_count=0
292188:2025-10-23 22:30:28,870 - protection.trailing_stop - INFO - ✅ THETAUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.55430000, current_stop=0.56528400, update_count=0
292190:2025-10-23 22:30:28,871 - protection.trailing_stop - INFO - ✅ XVGUSDT: TS state RESTORED from DB - state=inactive, activated=False, highest_price=N/A, lowest_price=0.00556150, current_stop=0.00567079, update_count=0
292192:2025-10-23 22:30:28,871 - protection.trailing_stop - INFO - ✅ CELOUSDT: TS state RESTORED from DB - state=active, activated=True, highest_price=N/A, lowest_price=0.24705000, current_stop=0.24828525, update_count=0
